sentence_id	token_id	token	bio_ner_tag
70	2	GERMAN	I-ORG
70	3	HOME	I-ORG
70	4	CTRY	I-ORG
70	5	=	I-ORG
70	6	TAX	I-ORG
70	7	PROVS	I-ORG
70	8	STANDARD	I-ORG
71	0	MGT	B-ORG
71	1	/	I-ORG
71	2	UND	I-ORG
71	3	0.275	I-ORG
71	4	SELL	O
71	5	CONC	O
71	6	1.60	B-CARDINAL
71	7	PRAECIP	O
71	8	=	O
72	0	UNDERLYING	O
72	1	GOVT	B-ORG
72	2	BOND	O
72	3	7.0	B-CARDINAL
72	4	PCT	B-ORG
72	5	SEPT	B-DATE
72	6	2001	I-DATE
73	0	NOTES	O
73	1	BAYERISCHE	O
73	2	VEREINSBANK	O
73	3	IS	O
73	4	JOINT	O
73	5	LEAD	O
73	6	MANAGER	O
74	0	--	O
74	1	London	B-ORG
74	2	Newsroom	I-ORG
74	3	+44	O
74	4	171	B-CARDINAL
74	5	542	O
74	6	7658	O
75	0	Venantius	O
75	1	sets	O
75	2	$	B-MONEY
75	3	300	I-MONEY
75	4	million	I-MONEY
75	5	January	B-DATE
75	6	1999	I-DATE
75	7	FRN	O
75	8	.	O
76	0	LONDON	B-GPE
76	1	1996	B-DATE
76	2	-	I-DATE
76	3	08	I-DATE
76	4	-	I-DATE
76	5	22	I-DATE
77	0	The	O
77	1	following	O
77	2	floating	O
77	3	-	O
77	4	rate	O
77	5	issue	O
77	6	was	O
77	7	announced	O
77	8	by	O
77	9	lead	O
77	10	manager	O
77	11	Lehman	B-ORG
77	12	Brothers	I-ORG
77	13	International	I-ORG
77	14	.	O
78	0	BORROWER	B-ORG
78	1	VENANTIUS	I-ORG
78	2	AB	I-ORG
78	3	(	O
78	4	SWEDISH	B-ORG
78	5	NATIONAL	I-ORG
78	6	MORTGAGE	I-ORG
78	7	AGENCY	I-ORG
78	8	)	O
79	0	AMT	O
79	1	$	B-MONEY
79	2	300	I-MONEY
79	3	MLN	I-MONEY
79	4	SPREAD	O
79	5	-	O
79	6	12.5	B-CARDINAL
79	7	BP	B-ORG
79	8	MATURITY	O
79	9	21.JAN.99	O
80	0	TYPE	B-ORG
80	1	FRN	I-ORG
80	2	BASE	O
80	3	3	O
80	4	M	O
80	5	LIBOR	O
80	6	PAY	O
80	7	DATE	O
80	8	S23.SEP.96	O
81	0	LAST	O
81	1	MOODY	B-ORG
81	2	AA3	I-ORG
81	3	ISS	I-ORG
81	4	PRICE	O
81	5	99.956	B-CARDINAL
81	6	FULL	O
81	7	FEES	O
81	8	10	B-CARDINAL
81	9	BP	B-ORG
82	0	LAST	O
82	1	S&P	B-ORG
82	2	AA+	O
82	3	REOFFER	O
82	4	=	O
83	0	NOTES	O
83	1	S	O
83	2	SHORT	O
83	3	FIRST	O
83	4	COUPON	O
84	0	LISTING	O
84	1	LONDON	B-GPE
84	2	DENOMS	O
84	3	(	O
84	4	K	O
84	5	)	O
84	6	1	B-CARDINAL
84	7	-	I-CARDINAL
84	8	10	I-CARDINAL
84	9	-	I-CARDINAL
84	10	100	I-CARDINAL
84	11	SALE	O
84	12	LIMITS	O
84	13	US	B-GPE
84	14	/	O
84	15	UK	B-GPE
84	16	/	O
84	17	JP	O
84	18	/	O
84	19	FR	O
85	0	NEG	O
85	1	PLG	O
85	2	YES	O
85	3	CRS	O
85	4	DEFLT	O
85	5	NO	O
85	6	FORCE	O
85	7	MAJ	O
85	8	IPMA	O
85	9	2	B-CARDINAL
86	0	GOV	B-ORG
86	1	LAW	I-ORG
86	2	ENGLISH	I-ORG
86	3	HOME	I-ORG
86	4	CTRY	I-ORG
86	5	SWEDEN	I-ORG
86	6	TAX	I-ORG
86	7	PROVS	I-ORG
86	8	STANDARD	I-ORG
87	0	MGT	B-ORG
87	1	/	I-ORG
87	2	UND	I-ORG
87	3	5	I-ORG
87	4	BP	B-ORG
87	5	SELL	I-ORG
87	6	CONC	O
87	7	5	B-CARDINAL
87	8	BP	O
87	9	PRAECIP	O
87	10	=	O
88	0	NOTES	O
88	1	ISSUED	O
88	2	OFF	O
88	3	EMTN	O
88	4	PROGRAMME	O
89	0	--	O
89	1	London	B-ORG
89	2	Newsroom	I-ORG
89	3	+44	O
89	4	171	B-CARDINAL
89	5	542	O
89	6	8863	O
90	0	Port	O
90	1	conditions	O
90	2	update	O
90	3	-	O
90	4	Syria	B-GPE
90	5	-	O
90	6	Lloyds	O
90	7	Shipping	O
90	8	.	O
91	0	Port	O
91	1	conditions	O
91	2	from	O
91	3	Lloyds	B-ORG
91	4	Shipping	I-ORG
91	5	Intelligence	I-ORG
91	6	Service	I-ORG
91	7	--	O
92	0	LATTAKIA	O
92	1	,	O
92	2	Aug	O
92	3	10	B-CARDINAL
92	4	-	O
92	5	waiting	O
92	6	time	O
92	7	at	O
92	8	Lattakia	B-FAC
92	9	and	I-FAC
92	10	Tartous	I-FAC
92	11	presently	O
92	12	24	B-TIME
92	13	hours	I-TIME
92	14	.	O
93	0	Israel	B-GPE
93	1	plays	O
93	2	down	O
93	3	fears	O
93	4	of	O
93	5	war	O
93	6	with	O
93	7	Syria	B-GPE
93	8	.	O
94	0	Colleen	B-PERSON
94	1	Siegel	I-PERSON
95	0	JERUSALEM	B-GPE
95	1	1996	B-DATE
95	2	-	I-DATE
95	3	08	I-DATE
95	4	-	I-DATE
95	5	22	I-DATE
96	0	Israel	B-GPE
96	1	's	O
96	2	outgoing	O
96	3	peace	O
96	4	negotiator	O
96	5	with	O
96	6	Syria	B-GPE
96	7	said	O
96	8	on	O
96	9	Thursday	B-DATE
96	10	current	O
96	11	tensions	O
96	12	between	O
96	13	the	O
96	14	two	B-CARDINAL
96	15	countries	O
96	16	appeared	O
96	17	to	O
96	18	be	O
96	19	a	O
96	20	storm	O
96	21	in	O
96	22	a	O
96	23	teacup	O
96	24	.	O
97	0	Itamar	B-PERSON
97	1	Rabinovich	I-PERSON
97	2	,	O
97	3	who	O
97	4	as	O
97	5	Israel	B-GPE
97	6	's	O
97	7	ambassador	O
97	8	to	O
97	9	Washington	B-GPE
97	10	conducted	O
97	11	unfruitful	O
97	12	negotiations	O
97	13	with	O
97	14	Syria	B-GPE
97	15	,	O
97	16	told	O
97	17	Israel	B-ORG
97	18	Radio	I-ORG
97	19	it	O
97	20	looked	O
97	21	like	O
97	22	Damascus	B-GPE
97	23	wanted	O
97	24	to	O
97	25	talk	O
97	26	rather	O
97	27	than	O
97	28	fight	O
97	29	.	O
98	0	""""	O
98	1	It	O
98	2	appears	O
98	3	to	O
98	4	me	O
98	5	the	O
98	6	Syrian	B-NORP
98	7	priority	O
98	8	is	O
98	9	still	O
98	10	to	O
98	11	negotiate	O
98	12	.	O
99	0	The	O
99	1	Syrians	B-NORP
99	2	are	O
99	3	confused	O
99	4	,	O
99	5	they	O
99	6	are	O
99	7	definitely	O
99	8	tense	O
99	9	,	O
99	10	but	O
99	11	the	O
99	12	general	O
99	13	assessment	O
99	14	here	O
99	15	in	O
99	16	Washington	B-GPE
99	17	is	O
99	18	that	O
99	19	this	O
99	20	is	O
99	21	essentially	O
99	22	a	O
99	23	storm	O
99	24	in	O
99	25	a	O
99	26	teacup	O
99	27	,	O
99	28	""""	O
99	29	he	O
99	30	said	O
99	31	.	O
100	0	Rabinovich	O
100	1	is	O
100	2	winding	O
100	3	up	O
100	4	his	O
100	5	term	O
100	6	as	O
100	7	ambassador	O
100	8	.	O
101	0	He	O
101	1	will	O
101	2	be	O
101	3	replaced	O
101	4	by	O
101	5	Eliahu	B-PERSON
101	6	Ben	I-PERSON
101	7	-	I-PERSON
101	8	Elissar	I-PERSON
101	9	,	O
101	10	a	O
101	11	former	O
101	12	Israeli	B-NORP
101	13	envoy	O
101	14	to	O
101	15	Egypt	B-GPE
101	16	and	O
101	17	right	O
101	18	-	O
101	19	wing	O
101	20	Likud	B-ORG
101	21	party	O
101	22	politician	O
101	23	.	O
102	0	Israel	B-GPE
102	1	on	O
102	2	Wednesday	B-DATE
102	3	sent	O
102	4	Syria	B-GPE
102	5	a	O
102	6	message	O
102	7	,	O
102	8	via	O
102	9	Washington	B-GPE
102	10	,	O
102	11	saying	O
102	12	it	O
102	13	was	O
102	14	committed	O
102	15	to	O
102	16	peace	O
102	17	and	O
102	18	wanted	O
102	19	to	O
102	20	open	O
102	21	negotiations	O
102	22	without	O
102	23	preconditions	O
102	24	.	O
103	0	But	O
103	1	it	O
103	2	slammed	O
103	3	Damascus	B-GPE
103	4	for	O
103	5	creating	O
103	6	what	O
103	7	it	O
103	8	called	O
103	9	a	O
103	10	dangerous	O
103	11	atmosphere	O
103	12	.	O
104	0	Syria	B-GPE
104	1	accused	O
104	2	Israel	B-GPE
104	3	on	O
104	4	Wednesday	B-DATE
104	5	of	O
104	6	launching	O
104	7	a	O
104	8	hysterical	O
104	9	campaign	O
104	10	against	O
104	11	it	O
104	12	after	O
104	13	Israeli	B-NORP
104	14	television	O
104	15	reported	O
104	16	that	O
104	17	Damascus	B-GPE
104	18	had	O
104	19	recently	O
104	20	test	O
104	21	fired	O
104	22	a	O
104	23	missile	O
104	24	.	O
105	0	It	O
105	1	said	O
105	2	its	O
105	3	arms	O
105	4	purchases	O
105	5	were	O
105	6	for	O
105	7	defensive	O
105	8	purposes	O
105	9	.	O
106	0	""""	O
106	1	The	O
106	2	message	O
106	3	that	O
106	4	we	O
106	5	sent	O
106	6	to	O
106	7	(	O
106	8	Syrian	B-NORP
106	9	President	O
106	10	Hafez	B-PERSON
106	11	al-	O
106	12	)	O
106	13	Assad	B-PERSON
106	14	is	O
106	15	that	O
106	16	Israel	B-GPE
106	17	is	O
106	18	ready	O
106	19	at	O
106	20	any	O
106	21	time	O
106	22	without	O
106	23	preconditions	O
106	24	to	O
106	25	enter	O
106	26	peace	O
106	27	negotiations	O
106	28	,	O
106	29	""""	O
106	30	Israeli	B-NORP
106	31	Foreign	O
106	32	Minister	O
106	33	David	B-PERSON
106	34	Levy	I-PERSON
106	35	told	O
106	36	Israel	B-ORG
106	37	Radio	I-ORG
106	38	in	O
106	39	an	O
106	40	interview	O
106	41	.	O
107	0	Tension	O
107	1	has	O
107	2	mounted	O
107	3	since	O
107	4	Israeli	B-NORP
107	5	Prime	O
107	6	Minister	O
107	7	Benjamin	B-PERSON
107	8	Netanyahu	I-PERSON
107	9	took	O
107	10	office	O
107	11	in	O
107	12	June	B-DATE
107	13	vowing	O
107	14	to	O
107	15	retain	O
107	16	the	O
107	17	Golan	B-LOC
107	18	Heights	I-LOC
107	19	Israel	B-GPE
107	20	captured	O
107	21	from	O
107	22	Syria	B-GPE
107	23	in	O
107	24	the	B-EVENT
107	25	1967	I-EVENT
107	26	Middle	I-EVENT
107	27	East	I-EVENT
107	28	war	I-EVENT
107	29	.	O
108	0	Israeli	B-NORP
108	1	-	O
108	2	Syrian	O
108	3	peace	O
108	4	talks	O
108	5	have	O
108	6	been	O
108	7	deadlocked	O
108	8	over	O
108	9	the	O
108	10	Golan	B-LOC
108	11	since	O
108	12	1991	B-DATE
108	13	despite	O
108	14	the	O
108	15	previous	O
108	16	government	O
108	17	's	O
108	18	willingness	O
108	19	to	O
108	20	make	O
108	21	Golan	B-PRODUCT
108	22	concessions	O
108	23	.	O
109	0	Peace	O
109	1	talks	O
109	2	between	O
109	3	the	O
109	4	two	B-CARDINAL
109	5	sides	O
109	6	were	O
109	7	last	O
109	8	held	O
109	9	in	O
109	10	February	B-DATE
109	11	.	O
110	0	""""	O
110	1	The	O
110	2	voices	O
110	3	coming	O
110	4	out	O
110	5	of	O
110	6	Damascus	B-GPE
110	7	are	O
110	8	bad	O
110	9	,	O
110	10	not	O
110	11	good	O
110	12	.	O
111	0	The	O
111	1	media	O
111	2	...	O
112	0	are	O
112	1	full	O
112	2	of	O
112	3	expressions	O
112	4	and	O
112	5	declarations	O
112	6	that	O
112	7	must	O
112	8	be	O
112	9	worrying	O
112	10	...	O
113	0	this	O
113	1	artificial	O
113	2	atmosphere	O
113	3	is	O
113	4	very	O
113	5	dangerous	O
113	6	because	O
113	7	those	O
113	8	who	O
113	9	spread	O
113	10	it	O
113	11	could	O
113	12	become	O
113	13	its	O
113	14	prisoners	O
113	15	,	O
113	16	""""	O
113	17	Levy	B-PERSON
113	18	said	O
113	19	.	O
114	0	""""	O
114	1	We	O
114	2	expect	O
114	3	from	O
114	4	Syria	B-GPE
114	5	,	O
114	6	if	O
114	7	its	O
114	8	face	O
114	9	is	O
114	10	to	O
114	11	peace	O
114	12	,	O
114	13	that	O
114	14	it	O
114	15	will	O
114	16	answer	O
114	17	Israel	B-GPE
114	18	's	O
114	19	message	O
114	20	to	O
114	21	enter	O
114	22	peace	O
114	23	negotiations	O
114	24	because	O
114	25	that	O
114	26	is	O
114	27	our	O
114	28	goal	O
114	29	,	O
114	30	""""	O
114	31	he	O
114	32	said	O
114	33	.	O
114	34	""""	O
115	0	We	O
115	1	do	O
115	2	not	O
115	3	want	O
115	4	a	O
115	5	war	O
115	6	,	O
115	7	God	O
115	8	forbid	O
115	9	.	O
116	0	No	O
116	1	one	O
116	2	benefits	O
116	3	from	O
116	4	wars	O
116	5	.	O
116	6	""""	O
117	0	Israel	B-GPE
117	1	's	O
117	2	Channel	B-ORG
117	3	Two	I-ORG
117	4	television	O
117	5	said	O
117	6	Damascus	B-GPE
117	7	had	O
117	8	sent	O
117	9	a	O
117	10	""""	O
117	11	calming	O
117	12	signal	O
117	13	""""	O
117	14	to	O
117	15	Israel	B-GPE
117	16	.	O
118	0	It	O
118	1	gave	O
118	2	no	O
118	3	source	O
118	4	for	O
118	5	the	O
118	6	report	O
118	7	.	O
119	0	Netanyahu	B-PERSON
119	1	and	O
119	2	Levy	B-PERSON
119	3	's	O
119	4	spokesmen	O
119	5	said	O
119	6	they	O
119	7	could	O
119	8	not	O
119	9	confirm	O
119	10	it	O
119	11	.	O
120	0	The	O
120	1	television	O
120	2	also	O
120	3	said	O
120	4	that	O
120	5	Netanyahu	B-PERSON
120	6	had	O
120	7	sent	O
120	8	messages	O
120	9	to	O
120	10	reassure	O
120	11	Syria	B-GPE
120	12	via	O
120	13	Cairo	B-GPE
120	14	,	O
120	15	the	B-GPE
120	16	United	I-GPE
120	17	States	I-GPE
120	18	and	O
120	19	Moscow	B-GPE
120	20	.	O
121	0	Polish	B-NORP
121	1	diplomat	O
121	2	denies	O
121	3	nurses	O
121	4	stranded	O
121	5	in	O
121	6	Libya	B-GPE
121	7	.	O
122	0	TUNIS	O
122	1	1996	B-DATE
122	2	-	I-DATE
122	3	08	I-DATE
122	4	-	I-DATE
122	5	22	I-DATE
123	0	A	O
123	1	Polish	B-NORP
123	2	diplomat	O
123	3	on	O
123	4	Thursday	B-DATE
123	5	denied	O
123	6	a	O
123	7	Polish	B-NORP
123	8	tabloid	O
123	9	report	O
123	10	this	B-DATE
123	11	week	I-DATE
123	12	that	O
123	13	Libya	B-GPE
123	14	was	O
123	15	refusing	O
123	16	exit	O
123	17	visas	O
123	18	to	O
123	19	100	B-CARDINAL
123	20	Polish	B-NORP
123	21	nurses	O
123	22	trying	O
123	23	to	O
123	24	return	O
123	25	home	O
123	26	after	O
123	27	working	O
123	28	in	O
123	29	the	O
123	30	North	B-NORP
123	31	African	I-NORP
123	32	country	O
123	33	.	O
124	0	""""	O
124	1	This	O
124	2	is	O
124	3	not	O
124	4	true	O
124	5	.	O
125	0	Up	O
125	1	to	O
125	2	today	B-DATE
125	3	,	O
125	4	we	O
125	5	have	O
125	6	no	O
125	7	knowledge	O
125	8	of	O
125	9	any	O
125	10	nurse	O
125	11	stranded	O
125	12	or	O
125	13	kept	O
125	14	in	O
125	15	Libya	B-GPE
125	16	without	O
125	17	her	O
125	18	will	O
125	19	,	O
125	20	and	O
125	21	we	O
125	22	have	O
125	23	not	O
125	24	received	O
125	25	any	O
125	26	complaint	O
125	27	,	O
125	28	""""	O
125	29	the	O
125	30	Polish	B-NORP
125	31	embassy	O
125	32	's	O
125	33	charge	O
125	34	d'affaires	O
125	35	in	O
125	36	Tripoli	B-GPE
125	37	,	O
125	38	Tadeusz	B-PERSON
125	39	Awdankiewicz	I-PERSON
125	40	,	O
125	41	told	O
125	42	Reuters	B-ORG
125	43	by	O
125	44	telephone	O
125	45	.	O
126	0	Poland	B-GPE
126	1	's	O
126	2	labour	B-ORG
126	3	ministry	I-ORG
126	4	said	O
126	5	this	B-DATE
126	6	week	I-DATE
126	7	it	O
126	8	would	O
126	9	send	O
126	10	a	O
126	11	team	O
126	12	to	O
126	13	Libya	B-GPE
126	14	to	O
126	15	investigate	O
126	16	,	O
126	17	but	O
126	18	Awdankiewicz	B-ORG
126	19	said	O
126	20	the	O
126	21	probe	O
126	22	was	O
126	23	prompted	O
126	24	by	O
126	25	some	O
126	26	nurses	O
126	27	complaining	O
126	28	about	O
126	29	their	O
126	30	work	O
126	31	conditions	O
126	32	such	O
126	33	as	O
126	34	non	O
126	35	-	O
126	36	payment	O
126	37	of	O
126	38	their	O
126	39	salaries	O
126	40	.	O
127	0	He	O
127	1	said	O
127	2	that	O
127	3	there	O
127	4	are	O
127	5	an	B-CARDINAL
127	6	estimated	I-CARDINAL
127	7	800	I-CARDINAL
127	8	Polish	B-NORP
127	9	nurses	O
127	10	working	O
127	11	in	O
127	12	Libya	B-GPE
127	13	.	O
128	0	Two	B-CARDINAL
128	1	Iranian	B-NORP
128	2	opposition	O
128	3	leaders	O
128	4	meet	O
128	5	in	O
128	6	Baghdad	B-GPE
128	7	.	O
129	0	Hassan	B-PERSON
129	1	Hafidh	I-PERSON
130	0	BAGHDAD	B-GPE
130	1	1996	B-DATE
130	2	-	I-DATE
130	3	08	I-DATE
130	4	-	I-DATE
130	5	22	I-DATE
131	0	An	O
131	1	Iranian	B-NORP
131	2	exile	O
131	3	group	O
131	4	based	O
131	5	in	O
131	6	Iraq	B-GPE
131	7	vowed	O
131	8	on	O
131	9	Thursday	B-DATE
131	10	to	O
131	11	extend	O
131	12	support	O
131	13	to	O
131	14	Iran	B-GPE
131	15	's	O
131	16	Kurdish	B-NORP
131	17	rebels	O
131	18	after	O
131	19	they	O
131	20	were	O
131	21	attacked	O
131	22	by	O
131	23	Iranian	B-NORP
131	24	troops	O
131	25	deep	O
131	26	inside	O
131	27	Iraq	B-GPE
131	28	last	B-DATE
131	29	month	I-DATE
131	30	.	O
132	0	A	O
132	1	Mujahideen	B-ORG
132	2	Khalq	I-ORG
132	3	statement	O
132	4	said	O
132	5	its	O
132	6	leader	O
132	7	Massoud	B-PERSON
132	8	Rajavi	I-PERSON
132	9	met	O
132	10	in	O
132	11	Baghdad	B-GPE
132	12	the	O
132	13	Secretary	O
132	14	-	O
132	15	General	O
132	16	of	O
132	17	the	B-ORG
132	18	Kurdistan	I-ORG
132	19	Democratic	I-ORG
132	20	Party	I-ORG
132	21	of	I-ORG
132	22	Iran	I-ORG
132	23	(	O
132	24	KDPI	O
132	25	)	O
132	26	Hassan	B-PERSON
132	27	Rastegar	I-PERSON
132	28	on	O
132	29	Wednesday	B-DATE
132	30	and	O
132	31	voiced	O
132	32	his	O
132	33	support	O
132	34	to	O
132	35	Iran	B-GPE
132	36	's	O
132	37	rebel	O
132	38	Kurds	B-NORP
132	39	.	O
133	0	""""	O
133	1	Rajavi	B-PERSON
133	2	emphasised	O
133	3	that	O
133	4	the	B-EVENT
133	5	Iranian	I-EVENT
133	6	Resistance	I-EVENT
133	7	would	O
133	8	continue	O
133	9	to	O
133	10	stand	O
133	11	side	O
133	12	by	O
133	13	side	O
133	14	with	O
133	15	their	O
133	16	Kurdish	B-NORP
133	17	compatriots	O
133	18	and	O
133	19	the	O
133	20	resistance	O
133	21	movement	O
133	22	in	O
133	23	Iranian	B-GPE
133	24	Kurdistan	I-GPE
133	25	,	O
133	26	""""	O
133	27	it	O
133	28	said	O
133	29	.	O
134	0	A	O
134	1	spokesman	O
134	2	for	O
134	3	the	O
134	4	group	O
134	5	said	O
134	6	the	O
134	7	meeting	O
134	8	""""	O
134	9	signals	O
134	10	a	O
134	11	new	O
134	12	level	O
134	13	of	O
134	14	cooperation	O
134	15	between	O
134	16	Mujahideen	B-ORG
134	17	Khalq	I-ORG
134	18	and	O
134	19	the	O
134	20	Iranian	B-NORP
134	21	Kurdish	B-NORP
134	22	oppositions	O
134	23	""""	O
134	24	.	O
135	0	Iran	B-GPE
135	1	heavily	O
135	2	bombarded	O
135	3	targets	O
135	4	in	O
135	5	northern	O
135	6	Iraq	B-GPE
135	7	in	O
135	8	July	B-DATE
135	9	in	O
135	10	pursuit	O
135	11	of	O
135	12	KDPI	B-ORG
135	13	guerrillas	O
135	14	based	O
135	15	in	O
135	16	Iraqi	B-NORP
135	17	Kurdish	B-NORP
135	18	areas	O
135	19	outside	O
135	20	the	O
135	21	control	O
135	22	of	O
135	23	the	O
135	24	government	O
135	25	in	O
135	26	Baghdad	B-GPE
135	27	.	O
136	0	Iraqi	B-NORP
136	1	Kurdish	B-NORP
136	2	areas	O
136	3	bordering	O
136	4	Iran	B-GPE
136	5	are	O
136	6	under	O
136	7	the	O
136	8	control	O
136	9	of	O
136	10	guerrillas	O
136	11	of	O
136	12	the	B-ORG
136	13	Iraqi	I-ORG
136	14	Kurdish	I-ORG
136	15	Patriotic	I-ORG
136	16	Union	I-ORG
136	17	of	O
136	18	Kurdistan	O
136	19	(	O
136	20	PUK	B-ORG
136	21	)	O
136	22	group	O
136	23	.	O
137	0	PUK	B-ORG
137	1	and	O
137	2	Iraq	B-GPE
137	3	's	O
137	4	Kurdistan	B-ORG
137	5	Democratic	I-ORG
137	6	Party	I-ORG
137	7	(	O
137	8	KDP	B-ORG
137	9	)	O
137	10	the	O
137	11	two	B-CARDINAL
137	12	main	O
137	13	Iraqi	B-NORP
137	14	Kurdish	B-NORP
137	15	factions	O
137	16	,	O
137	17	have	O
137	18	had	O
137	19	northern	O
137	20	Iraq	B-GPE
137	21	under	O
137	22	their	O
137	23	control	O
137	24	since	O
137	25	Iraqi	B-NORP
137	26	forces	O
137	27	were	O
137	28	ousted	O
137	29	from	O
137	30	Kuwait	B-GPE
137	31	in	O
137	32	the	O
137	33	1991	B-DATE
137	34	Gulf	B-EVENT
137	35	War	I-EVENT
137	36	.	O
138	0	Clashes	O
138	1	between	O
138	2	the	O
138	3	two	B-CARDINAL
138	4	parties	O
138	5	broke	O
138	6	out	O
138	7	at	O
138	8	the	B-DATE
138	9	weekend	I-DATE
138	10	in	O
138	11	the	O
138	12	most	O
138	13	serious	O
138	14	fighting	O
138	15	since	O
138	16	a	O
138	17	U.S.-sponsored	O
138	18	ceasefire	O
138	19	last	B-DATE
138	20	year	I-DATE
138	21	.	O
139	0	Mujahideen	B-ORG
139	1	Khalq	I-ORG
139	2	said	O
139	3	Iranian	B-NORP
139	4	troops	O
139	5	had	O
139	6	also	O
139	7	been	O
139	8	shelling	O
139	9	KDP	O
139	10	positions	O
139	11	in	O
139	12	Qasri	B-GPE
139	13	region	O
139	14	in	O
139	15	Suleimaniya	B-GPE
139	16	province	I-GPE
139	17	near	O
139	18	the	O
139	19	Iranian	B-NORP
139	20	border	O
139	21	over	O
139	22	the	B-DATE
139	23	last	I-DATE
139	24	two	I-DATE
139	25	days	I-DATE
139	26	.	O
140	0	It	O
140	1	said	O
140	2	about	B-CARDINAL
140	3	100	I-CARDINAL
140	4	Iraqi	B-NORP
140	5	Kurds	B-NORP
140	6	were	O
140	7	killed	O
140	8	or	O
140	9	wounded	O
140	10	in	O
140	11	the	O
140	12	attack	O
140	13	.	O
141	0	Both	O
141	1	Iran	B-GPE
141	2	and	O
141	3	Turkey	B-GPE
141	4	mount	O
141	5	air	O
141	6	and	O
141	7	land	O
141	8	strikes	O
141	9	at	O
141	10	targets	O
141	11	in	O
141	12	northern	O
141	13	Iraq	B-GPE
141	14	in	O
141	15	pursuit	O
141	16	of	O
141	17	their	O
141	18	own	O
141	19	Kurdish	B-NORP
141	20	rebels	O
141	21	.	O
142	0	A	O
142	1	U.S.-led	O
142	2	air	O
142	3	force	O
142	4	in	O
142	5	southern	O
142	6	Turkey	B-GPE
142	7	protects	O
142	8	Iraqi	B-NORP
142	9	Kurds	B-NORP
142	10	from	O
142	11	possible	O
142	12	attacks	O
142	13	by	O
142	14	Baghdad	B-GPE
142	15	troops	O
142	16	.	O
143	0	Saudi	B-NORP
143	1	riyal	O
143	2	rates	O
143	3	steady	O
143	4	in	O
143	5	quiet	O
143	6	summer	B-DATE
143	7	trade	O
143	8	.	O
144	0	MANAMA	O
144	1	1996	B-DATE
144	2	-	I-DATE
144	3	08	I-DATE
144	4	-	I-DATE
144	5	22	I-DATE
145	0	The	O
145	1	spot	O
145	2	Saudi	B-NORP
145	3	riyal	O
145	4	against	O
145	5	the	O
145	6	dollar	O
145	7	and	O
145	8	riyal	O
145	9	interbank	O
145	10	deposit	O
145	11	rates	O
145	12	were	O
145	13	mainly	O
145	14	steady	O
145	15	this	B-DATE
145	16	week	I-DATE
145	17	in	O
145	18	quiet	O
145	19	summer	B-DATE
145	20	trade	O
145	21	,	O
145	22	dealers	O
145	23	in	O
145	24	the	O
145	25	kingdom	O
145	26	said	O
145	27	.	O
146	0	""""	O
146	1	There	O
146	2	were	O
146	3	no	O
146	4	changes	O
146	5	in	O
146	6	Saudi	B-NORP
146	7	riyal	O
146	8	rates	O
146	9	.	O
147	0	The	O
147	1	market	O
147	2	was	O
147	3	very	O
147	4	quiet	O
147	5	because	O
147	6	of	O
147	7	summer	B-DATE
147	8	holidays	I-DATE
147	9	,	O
147	10	""""	O
147	11	one	B-CARDINAL
147	12	dealer	O
147	13	said	O
147	14	.	O
148	0	The	O
148	1	spot	O
148	2	riyal	O
148	3	was	O
148	4	put	O
148	5	at	O
148	6	3.7504	O
148	7	/	O
148	8	06	O
148	9	to	O
148	10	the	O
148	11	dollar	O
148	12	.	O
149	0	One	B-DATE
149	1	-	I-DATE
149	2	month	I-DATE
149	3	interbank	O
149	4	deposits	O
149	5	were	O
149	6	at	O
149	7	5	B-CARDINAL
149	8	-	I-CARDINAL
149	9	1/2	I-CARDINAL
149	10	,	O
149	11	3/8	B-PERCENT
149	12	percent	I-PERCENT
149	13	,	O
149	14	three	B-DATE
149	15	months	I-DATE
149	16	were	O
149	17	5	B-CARDINAL
149	18	-	I-CARDINAL
149	19	5/8	I-CARDINAL
149	20	,	O
149	21	1/2	B-PERCENT
149	22	percent	I-PERCENT
149	23	and	O
149	24	six	B-DATE
149	25	months	I-DATE
149	26	were	O
149	27	5	B-CARDINAL
149	28	-	I-CARDINAL
149	29	3/4	I-CARDINAL
149	30	,	O
149	31	5/8	B-PERCENT
149	32	percent	I-PERCENT
149	33	.	O
150	0	One	B-DATE
150	1	-	I-DATE
150	2	year	I-DATE
150	3	funds	O
150	4	were	O
150	5	at	O
150	6	six	B-CARDINAL
150	7	,	O
150	8	5	B-PERCENT
150	9	-	I-PERCENT
150	10	7/8	I-PERCENT
150	11	percent	I-PERCENT
150	12	.	O
151	0	Israel	B-GPE
151	1	approves	O
151	2	Arafat	B-PERSON
151	3	's	O
151	4	flight	O
151	5	to	O
151	6	West	B-GPE
151	7	Bank	I-GPE
151	8	.	O
152	0	JERUSALEM	B-GPE
152	1	1996	B-DATE
152	2	-	I-DATE
152	3	08	I-DATE
152	4	-	I-DATE
152	5	22	I-DATE
153	0	Israel	B-GPE
153	1	gave	O
153	2	Palestinian	B-NORP
153	3	President	O
153	4	Yasser	B-PERSON
153	5	Arafat	I-PERSON
153	6	permission	O
153	7	on	O
153	8	Thursday	B-DATE
153	9	to	O
153	10	fly	O
153	11	over	O
153	12	its	O
153	13	territory	O
153	14	to	O
153	15	the	B-GPE
153	16	West	I-GPE
153	17	Bank	I-GPE
153	18	,	O
153	19	ending	O
153	20	a	O
153	21	brief	O
